"","i","years","country","state","district","season","area","production_tonnes","yield_tn_ha","plant_dates","harvest_dates","season_length","VEG_annual_mean","VEG_annual_min","VEG_annual_max","VEG_annual_AUC","VEG_annual_5th_prct","VEG_annual_sd","VEG_annual_max_5th_prct","VEG_annual_AUC_5th_prct","VEG_growing_max_date","VEG_growing_mean","VEG_growing_min","VEG_growing_max","VEG_growing_AUC","VEG_growing_5th_prct","VEG_growing_max_5th_prct","VEG_growing_AUC_5th_prct","VEG_growing_AUC_v2","VEG_growing_AUC_leading","VEG_growing_AUC_trailing","VEG_growing_AUC_diff_mn","VEG_growing_AUC_diff_90th","VEG_all_growing_5th_prct","VEG_growing_sd","Whe_Yeild_kgha","yield_tn_ha_dual"
"420",28,NA,"India","Punjab","FIROZPUR",NA,NA,NA,NA,313,33,85,4590.87807452082,1892.74757186029,7571.03294679879,150852269914.092,1983.01280202404,2024.22387120542,6223.3910964819,23965922973.6945,33,5344.81101022533,2360.31471667346,7662.43755534627,59128.7750719882,2360.31471667346,7156.0160482114,59957.3800461847,59126.3559866941,59128.7750719882,NA,-52783.6721512166,-69727.7229729775,1908.61510155317,2022.4089046286,NA,NA
"421",28,NA,"India","Punjab","FIROZPUR",NA,NA,NA,NA,NA,NA,NA,7232.04733603817,6722.48103525839,7662.43755534627,19827581363.1848,6722.48103525839,381.981982650587,6223.3910964819,23965922973.6945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",29,2002,"India","Punjab","GURDASPUR","Rabi",206,784000,3.81,305,137,197,4784.00084472206,3301.28537371274,6790.51151095582,72777416983.3069,3302.39835988932,1100.2669810862,6815.79371278988,23354388061.8615,33,4558.68583884539,773.871086095022,6949.06895688426,115784.571002296,1707.29096623787,6950.95888493398,54954.1529894772,115770.238287659,55034.2820783013,60767.3405593366,255.594246532055,-18135.2820734855,2434.923522201,1779.05781757338,3806,3.806
"423",29,2003,"India","Punjab","GURDASPUR","Rabi",219,952000,4.35,305,137,197,4713.60112212186,773.871086095022,7072.85576860224,147984118564.816,2206.31561347511,1740.34015532172,6815.79371278988,23354388061.8615,49,4927.2176505322,2371.91991857972,7292.88411129496,125361.940399358,2476.80671840035,6950.95888493398,54954.1529894772,125320.681853739,76307.2426882859,49025.6183434459,9832.96364359358,-8557.91267642402,2434.923522201,1759.73638539255,4348,4.348
"424",29,2004,"India","Punjab","GURDASPUR","Rabi",227,810000,3.57,305,137,198,4883.60270154189,2272.63720079679,7292.88411129496,150901379408.274,2423.97029460394,1632.05507618885,6815.79371278988,23354388061.8615,41,5197.99693227944,2315.49117458105,7533.46558686826,132360.33549834,2424.1289172752,6950.95888493398,54954.1529894772,132343.286672881,73370.2395836711,58935.5172600895,16831.3587425762,-1559.51757744144,2434.923522201,1860.37318771294,3569,3.569
"425",29,2005,"India","Punjab","GURDASPUR","Rabi",227,904000,3.98,313,137,189,4933.22783275772,2313.30070341253,7533.46558686826,152669683877.523,2324.63816628772,1790.70793203101,6815.79371278988,23354388061.8615,49,4740.11174139242,2292.8574056537,7242.68397047938,115806.658830577,2320.15315525788,6950.95888493398,54954.1529894772,115824.363775159,67768.2622412409,47991.3831651071,277.682074813187,-18113.1942452044,2434.923522201,1766.71000057887,3981,3.981
"426",29,2006,"India","Punjab","GURDASPUR","Rabi",229,910000,3.97,297,137,205,4917.13569437195,2292.8574056537,7280.9493844496,152245612399.273,2326.1397348988,1683.32997734908,6815.79371278988,23354388061.8615,41,5264.2644546733,2398.29567603471,7550.18369635024,138938.315247872,2553.91288450787,6950.95888493398,54954.1529894772,138985.433859549,79192.7652122671,59716.3110269587,23409.3384921077,5018.46217209013,2434.923522201,1751.20319254595,3976,3.976
"427",29,2007,"India","Punjab","GURDASPUR","Rabi",231,976000,4.23,305,137,197,5081.02669678367,2341.6303519317,7550.18369635024,157416294798.089,2380.22685492089,1714.68138362258,6815.79371278988,23354388061.8615,49,4873.36913689555,2465.11785259446,6986.86751787872,123781.374522154,2469.06590090237,6950.95888493398,54954.1529894772,123822.061726746,74962.7641771397,48793.5405120835,8252.39776638955,-10138.4785536281,2434.923522201,1633.68981339094,4225,4.225
"428",29,2008,"India","Punjab","GURDASPUR","Rabi",231,927000,4.01,313,145,198,4829.7936782611,2294.75835229314,7082.92991646609,149400538310.771,2451.10256355803,1633.40682756619,6815.79371278988,23354388061.8615,33,4729.19635845557,2234.0331714858,7526.70538348484,120359.139357308,2280.96344346405,6950.95888493398,54954.1529894772,120323.093214086,58868.9792775229,61455.4392729701,4830.16260154394,-13560.7137184737,2434.923522201,1904.16313999187,4013,4.013
"429",29,2009,"India","Punjab","GURDASPUR","Rabi",230,940000,4.09,321,137,181,4659.16693572562,2234.0331714858,7527.08022467262,144445952289.935,2296.51799552203,1878.56841721325,6815.79371278988,23354388061.8615,57,4655.11826543165,2144.99466562156,7252.34945791788,109162.05626091,2242.61207395874,6950.95888493398,54954.1529894772,109144.610048076,67103.4230661874,42047.4494472741,-6366.92049485433,-24757.7968148719,2434.923522201,1776.08005555385,4085,4.085
"430",29,2010,"India","Punjab","GURDASPUR","Rabi",226,919000,4.07,321,137,181,4734.28857649416,2144.99466562156,7397.3313740217,146914023592.747,2200.06852445532,1782.92664550358,6815.79371278988,23354388061.8615,49,4985.58044501324,2402.45106619208,7390.39304879774,116894.028264676,2562.81107480162,6950.95888493398,54954.1529894772,116847.620319621,66560.5716943798,50295.1090701075,1365.05150891232,-17025.8248111053,2434.923522201,1767.02944447336,4065,4.065
"431",29,NA,"India","Punjab","GURDASPUR",NA,NA,NA,NA,313,145,197,5019.26395120312,2402.45106619208,7508.57297786304,155650616297.455,2605.85681350619,1686.85156625948,6815.79371278988,23354388061.8615,49,4881.59679554228,2429.43023065954,7020.52842696507,124036.453831708,2483.97711989573,6950.95888493398,54954.1529894772,124037.40634602,69868.9760958675,54117.3783105789,8507.47707594361,-9883.399244074,2434.923522201,1605.97648850665,NA,NA
"432",29,2012,"India","Punjab","GURDASPUR","Rabi",184,825000,4.48,313,137,190,4898.99020290706,2268.84718457804,7682.89050864434,151827113915.072,2396.24859851742,1651.08758163412,6815.79371278988,23354388061.8615,57,5062.76005268034,2456.89668836683,7395.61676229464,123755.278225814,2485.54800362939,6950.95888493398,54954.1529894772,123728.465125278,79422.6263841152,44319.8873567116,8226.3014700496,-10164.574849968,2434.923522201,1800.01951181168,482,0.482
"433",29,NA,"India","Punjab","GURDASPUR",NA,NA,NA,NA,313,145,197,5003.16448626199,2456.89668836683,7395.61676229464,159438569633.731,2462.44616813327,1699.67876910755,6815.79371278988,23354388061.8615,57,5204.2228024546,2476.87822745679,7498.65809155735,132392.495023406,2729.93763433148,6950.95888493398,54954.1529894772,132350.448207117,81857.0948293451,50480.9736238207,16863.5182676423,-1527.35805237526,2434.923522201,1804.59708635807,NA,NA
"434",29,NA,"India","Punjab","GURDASPUR",NA,NA,NA,NA,313,145,197,5086.97810820385,2476.87822745679,7498.65809155735,153850341141.092,2516.4521307514,1757.75620254574,6815.79371278988,23354388061.8615,65,4659.50113065714,2723.03734706318,7460.40979698471,85422.4708010969,2737.85715516842,6950.95888493398,54954.1529894772,85435.9033258198,48867.7158754855,36512.7077394453,-30106.5059546671,-48497.3822746847,2434.923522201,1700.99467905151,NA,NA
"435",29,NA,"India","Punjab","GURDASPUR",NA,NA,NA,NA,321,33,77,4934.81808370109,2723.03734706318,7460.40979698471,160060913230.477,2769.89617475227,1599.11743606818,6815.79371278988,23354388061.8615,33,5333.61125730253,3523.94227670601,7043.33352929649,53350.5573151814,3523.94227670601,6950.95888493398,54954.1529894772,53360.3703203971,53350.5573151814,NA,-62178.4194405827,-80569.2957606003,2434.923522201,1301.02261154456,NA,NA
"436",29,NA,"India","Punjab","GURDASPUR",NA,NA,NA,NA,NA,NA,NA,6515.64746840542,6012.31232444202,7043.33352929649,17862940403.9232,6012.31232444202,433.256577226499,6815.79371278988,23354388061.8615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",30,2002,"India","Punjab","HOSHIARPUR","Rabi",137,471000,3.44,313,137,189,5238.42056431654,4377.62260821425,6847.03651517046,79889052022.6009,4392.04076216603,785.106756990084,6132.46209535632,22558900232.4108,33,4563.7448643599,2492.13329919411,5761.44443483338,110485.353697773,2722.83942951107,5762.63147149158,57041.1056083568,110466.488546696,52180.431837699,58299.3332755673,-2062.45582919585,-20384.5119086489,3272.97217361135,974.341619578887,3439,3.439
"438",30,2003,"India","Punjab","HOSHIARPUR","Rabi",146,499000,3.42,313,129,181,4885.51234225286,2492.13329919411,6922.83209338739,152827373402.99,2826.16216970372,1201.73208586867,6132.46209535632,22558900232.4108,49,4916.97730181103,3192.52961259424,6210.12589677313,114213.815633594,3260.7780292532,5762.63147149158,57041.1056083568,114203.513223681,69738.7505159543,44434.7198220507,1666.00610662525,-16656.0499728278,3272.97217361135,1020.2666844649,3417,3.417
"439",30,2004,"India","Punjab","HOSHIARPUR","Rabi",145,493000,3.4,305,137,198,5108.08535124956,2996.61231244674,6963.52818806178,158427042190.962,3131.1899718685,1119.34564757816,6132.46209535632,22558900232.4108,57,5132.55857258396,3161.99656949042,6407.91593910902,129603.930734984,3235.61171457938,5762.63147149158,57041.1056083568,129615.978191552,84622.566638177,44984.1372765542,17056.1212080151,-1265.9348714379,3272.97217361135,1091.68381167127,3402,3.402
"440",30,2005,"India","Punjab","HOSHIARPUR","Rabi",145,514000,3.54,321,129,173,5135.46288753324,2940.5183541716,6899.6272828955,159437252512.802,3087.41907680076,1252.20964450617,6132.46209535632,22558900232.4108,49,4726.78453002141,2980.73130566291,5931.76593927157,105029.26141917,3006.93608611164,5762.63147149158,57041.1056083568,105046.832831712,61043.3164707107,43918.065033467,-7518.54810779872,-25840.6041872517,3272.97217361135,935.004567125178,3546,3.546
"441",30,2006,"India","Punjab","HOSHIARPUR","Rabi",142,517000,3.64,305,137,197,5160.42076270241,2980.73130566291,7392.22120374475,160354994286.024,3094.22196587503,1165.49451448882,6132.46209535632,22558900232.4108,49,5117.62907760336,3570.2712497681,6153.98329191791,128953.822594855,3620.21134213396,5762.63147149158,57041.1056083568,128945.432370927,77122.6579359012,51769.2970758332,16406.013067886,-1916.043011567,3272.97217361135,832.053318683647,3642,3.642
"442",30,2007,"India","Punjab","HOSHIARPUR","Rabi",145,552000,3.81,313,129,181,5242.36309650213,3245.11488559637,7046.94005229111,162790574127.504,3513.29085622984,1077.87147954961,6132.46209535632,22558900232.4108,17,4789.1156086167,3158.27826629383,5785.18516799743,111339.106755908,3169.57033296645,5762.63147149158,57041.1056083568,111307.757754758,45527.5084891336,65787.8575753121,-1208.70277106109,-19530.7588505141,3272.97217361135,869.009912743977,3808,3.808
"443",30,2008,"India","Punjab","HOSHIARPUR","Rabi",154,545000,3.54,313,137,190,5072.81453585094,3158.27826629383,6855.49067148027,157532088300.258,3198.39050840481,1062.93826275444,6132.46209535632,22558900232.4108,33,4838.99301845022,3193.39336160622,6208.8955549779,117124.240568376,3243.15981690055,5762.63147149158,57041.1056083568,117120.991229132,59391.611786073,57680.0265521104,4576.43104140667,-13745.6250380463,3272.97217361135,996.515928800578,3537,3.537
"444",30,2009,"India","Punjab","HOSHIARPUR","Rabi",153,589000,3.85,313,137,189,5008.21174309796,3076.34377500021,7395.19896639709,155547936793.688,3158.94774541683,1276.44578765689,6132.46209535632,22558900232.4108,49,4774.6240892113,3204.86326076764,6065.06849403585,115605.510876581,3226.05705015299,5762.63147149158,57041.1056083568,115593.277997646,67459.2872653577,48128.0733163472,3057.70134961234,-15264.3547298407,3272.97217361135,986.680050384114,3849,3.849
"445",30,2010,"India","Punjab","HOSHIARPUR","Rabi",154,661000,4.29,313,129,181,5097.0131493913,3127.93956961481,7401.07780733463,158806057455.059,3200.9615497315,1230.94644611636,6132.46209535632,22558900232.4108,25,5145.8140376969,3672.72997346336,6288.03773445416,119379.549512414,3677.49401824756,5762.63147149158,57041.1056083568,119364.347447243,52659.9428399716,66662.6184533481,6831.73998544524,-11490.3160940078,3272.97217361135,853.396349843337,4294,4.294
"446",30,NA,"India","Punjab","HOSHIARPUR",NA,NA,NA,NA,313,145,197,5327.47951732948,3548.97074877958,7107.2833940597,165547713678.844,3678.36020820833,1010.75703911882,6132.46209535632,22558900232.4108,65,4939.97046743245,3231.25283973565,6037.28629007819,124577.990890089,3313.64032534234,5762.63147149158,57041.1056083568,124574.907795205,81106.783759954,43338.4626679497,12030.1813631196,-6291.87471633338,3272.97217361135,815.860429362526,NA,NA
"447",30,2012,"India","Punjab","HOSHIARPUR","Rabi",149,629000,4.22,321,129,174,5137.43498124825,2951.36670035915,7200.5336683549,159562561962.727,3148.68002615516,1120.76563379983,6132.46209535632,22558900232.4108,49,5245.29774737783,3438.82820910304,6327.46270666954,116561.440939617,3552.1845520241,5762.63147149158,57041.1056083568,116533.712180802,66897.7469003523,49636.6449787876,4013.63141264771,-14308.4246668053,3272.97217361135,930.948612588891,4220,4.22
"448",30,NA,"India","Punjab","HOSHIARPUR",NA,NA,NA,NA,313,145,197,5363.86514117778,3321.14829092667,7172.0335050427,170041938156.116,3356.38840474501,1076.78823166889,6132.46209535632,22558900232.4108,33,5353.33801412196,3615.67484147947,6549.31638268737,135029.365898289,3879.34072238593,5762.63147149158,57041.1056083568,134986.895875339,61930.4087909939,73099.4358945374,22481.5563713204,4159.50029186739,3272.97217361135,936.082834348506,NA,NA
"449",30,NA,"India","Punjab","HOSHIARPUR",NA,NA,NA,NA,313,145,197,5445.73741699275,3571.41000856058,7183.07810321387,165159053176.535,3666.77433727093,1092.24615137865,6132.46209535632,22558900232.4108,65,5099.82230141414,3842.06579265137,6477.18982600185,92596.1567275139,3871.00145392509,5762.63147149158,57041.1056083568,92615.9077835168,49858.878328629,42696.7821575464,-19951.652799455,-38273.708878908,3272.97217361135,846.982998974403,NA,NA
"450",30,NA,"India","Punjab","HOSHIARPUR",NA,NA,NA,NA,321,33,77,5467.21935957988,3820.33249027321,7280.3087686486,172442818822.188,3865.77685332559,1032.64904150625,6132.46209535632,22558900232.4108,33,5515.36485308082,4614.60765618391,6053.0649375992,55169.7871284012,4614.60765618391,5762.63147149158,57041.1056083568,55212.1816206279,55169.7871284012,NA,-57378.0223985677,-75700.0784780207,3272.97217361135,474.102200878094,NA,NA
"451",30,NA,"India","Punjab","HOSHIARPUR",NA,NA,NA,NA,NA,NA,NA,5892.34522745135,5713.17852090981,6053.0649375992,16188883366.8342,5713.17852090981,140.617816790878,6132.46209535632,22558900232.4108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",31,2002,"India","Punjab","JALANDHAR","Rabi",167,715000,4.28,305,137,197,4783.91882953747,3454.71592592593,6415.77180791432,72542406862.9138,3499.9286712963,917.682459041401,6437.40256508585,22989080340.3321,33,4483.18419619499,1214.94550358212,6522.25733333333,113603.766808471,1928.30523227226,6259.49491342593,60693.9780055665,113580.819735329,56434.185943723,57155.3354881846,-830.814179879671,-15834.4476646575,2743.81811296296,1490.52820336061,4280,4.28
"453",31,NA,"India","Punjab","JALANDHAR",NA,NA,NA,NA,305,129,189,4612.62445439557,1214.94550358212,6784.85013126038,144633116881.309,2351.9459875,1540.62811596142,6437.40256508585,22989080340.3321,49,4824.67888437553,2694.86803703704,6789.08912962963,117602.40857658,2721.3790037037,6259.49491342593,60693.9780055665,117587.731484388,74124.1935023494,43429.6117362064,3167.82758822927,-11835.8058965486,2743.81811296296,1476.61867471104,NA,NA
"454",31,NA,"India","Punjab","JALANDHAR",NA,NA,NA,NA,305,137,198,4811.44926664502,2355.42746296296,6789.08912962963,148749745593.233,2465.56171064815,1458.01230434606,6437.40256508585,22989080340.3321,41,5023.62819215947,2589.15690740741,6895.39499074074,127608.480400875,2679.97459444444,6259.49491342593,60693.9780055665,127596.544719112,72188.9726256344,55411.2339865363,13173.8994125243,-1829.7340722535,2743.81811296296,1570.40531883479,NA,NA
"455",31,NA,"India","Punjab","JALANDHAR",NA,NA,NA,NA,313,137,189,4866.52391466061,2434.52240740741,6895.39499074074,150738179367.036,2556.29426296296,1568.81600180674,6437.40256508585,22989080340.3321,49,4615.71810104826,2463.62292592593,6617.76172222222,112297.816286597,2467.94658703704,6259.49491342593,60693.9780055665,112333.452012318,66556.5153896095,45691.8424089824,-2136.76470175339,-17140.3981865312,2743.81811296296,1447.09500489973,NA,NA
"456",31,2006,"India","Punjab","JALANDHAR","Rabi",165,692000,4.19,297,137,205,4868.8054117842,2463.62292592593,7174.09587771258,150956840661.75,2506.62081435185,1483.91483640005,6437.40256508585,22989080340.3321,49,4908.23680457885,2750.8452962963,6731.24292592593,129417.558342495,2856.51464537037,6259.49491342593,60693.9780055665,129389.816152294,80460.8939538494,48893.58098761,14982.9773541441,-20.6561306337826,2743.81811296296,1361.54040841546,4195,4.195
"457",31,2007,"India","Punjab","JALANDHAR","Rabi",167,741000,4.44,305,137,197,4901.47219880828,2560.50659259259,7099.68058155266,151878459324.741,2717.75868472222,1455.72512846611,6437.40256508585,22989080340.3321,49,4667.3427933542,2694.19175925926,6248.77501851852,118236.753749078,2716.00613240741,6259.49491342593,60693.9780055665,118261.569826283,72269.2470695421,45955.7654048988,3802.17276072779,-11201.46072405,2743.81811296296,1333.38242192418,4437,4.437
"458",31,2008,"India","Punjab","JALANDHAR","Rabi",171,708000,4.14,305,145,206,4795.52540327186,2420.00241691283,6821.47415103433,148488567799.751,2705.53365740741,1363.59330950127,6437.40256508585,22989080340.3321,33,4668.36931078913,2609.25327777778,6743.58149612496,123019.15157012,2691.34426759259,6259.49491342593,60693.9780055665,122997.375534825,64233.5431504431,58727.0774391542,8584.57058176906,-6419.06290300877,2743.81811296296,1461.56522986962,4140,4.14
"459",31,2009,"India","Punjab","JALANDHAR","Rabi",170,735000,4.32,313,137,189,4693.52054695639,2431.76446296296,7292.89511752394,145512801942.072,2599.33686388889,1566.27973519783,6437.40256508585,22989080340.3321,49,4700.75473530118,2679.38564814815,6639.48637487384,114554.669092185,2719.63562037037,6259.49491342593,60693.9780055665,114529.464463908,66599.5280880217,47910.9099966897,120.08810383422,-14883.5453809436,2743.81811296296,1413.62375280764,4325,4.325
"460",31,2010,"India","Punjab","JALANDHAR","Rabi",169,793000,4.69,313,137,189,4832.89918166457,2538.02175925926,7321.36467429048,150084159730.815,2570.5729462963,1539.09944010209,6437.40256508585,22989080340.3321,41,4975.89511527458,2920.03933333333,6881.57244578603,121209.149139699,3024.83738888889,6259.49491342593,60693.9780055665,121158.950590198,65033.8609963313,56121.4651602024,6774.56815134877,-8229.06533342907,2743.81811296296,1378.80411776069,4690,4.69
